frequency,tds_amp_mPFC_pre_limbic_1,tds_amp_mPFC_pre_limbic_2,tds_amp_mPFC_infra_limbic_1,tds_amp_mPFC_infra_limbic_2,tds_amp_Hippocampus_CA1,tds_amp_Hippocampus_MOL_layer,tds_amp_Hippocampus_GD_1,tds_amp_Hippocampus_GD_2,tds_amp_Amygdala_lateral_1,tds_amp_Amygdala_lateral_2,tds_amp_Amygdala_basolateral_1,tds_amp_Amygdala_basolateral_2,tds_amp_Inferior_colliculus_1,tds_amp_Inferior_colliculus_2,tds_amp_Inferior_colliculus_3,tds_amp_Inferior_colliculus_4,tds_phase_mPFC_pre_limbic_1,tds_phase_mPFC_pre_limbic_2,tds_phase_mPFC_infra_limbic_1,tds_phase_mPFC_infra_limbic_2,tds_phase_Hippocampus_CA1,tds_phase_Hippocampus_MOL_layer,tds_phase_Hippocampus_GD_1,tds_phase_Hippocampus_GD_2,tds_phase_Amygdala_lateral_1,tds_phase_Amygdala_lateral_2,tds_phase_Amygdala_basolateral_1,tds_phase_Amygdala_basolateral_2,tds_phase_Inferior_colliculus_1,tds_phase_Inferior_colliculus_2,tds_phase_Inferior_colliculus_3,tds_phase_Inferior_colliculus_4
2.0,0.492119182154688,0.6910145020294706,0.5525672734889124,0.4656185948914717,0.5477585791694074,0.3760937031948519,0.7371657528713034,2.7139164506190645,0.994231789512223,0.7087006636142404,0.8858443557625637,0.5089493473607148,0.3757449756733523,0.22968555915806105,0.16064853721198571,0.3644343710127333,4.05,3.88,0.77,0.77,2.75,0.27,3.65,3.83,0.75,0.84,0.81,4.0200000000000005,0.32,3.5500000000000003,0.46,0.59
2.1,0.2021417883994379,0.30148701766485,0.19289882627212798,0.048917075131934426,0.819285927043308,0.3594719313986327,0.06103492811518617,1.8632266384341094,0.43317025603707443,0.2210415224172187,0.2958319485322349,0.12067026392229356,0.2739430031253215,0.07452247362331485,0.025752223437962556,0.13033416753054913,0.6900000000000001,3.8000000000000003,3.7800000000000002,0.53,4.69,1.8,2.56,3.0300000000000002,3.45,3.74,3.7600000000000002,0.56,2.98,3.02,5.37,2.82
2.2,0.30160546426330304,0.4423530739227321,0.3712648072694991,0.3606712883825525,0.7533770528428804,0.3624748411239085,0.926185358529414,2.8850473828174166,0.8580042693028743,0.6644078896195549,0.9201629081788631,0.5287704479538975,0.1551795157729228,0.11524068019163325,0.3438312583796538,0.2560539388233551,3.79,0.59,0.58,3.8000000000000003,2.0,1.55,1.1300000000000001,0.58,0.67,0.77,3.87,3.99,0.96,4.12,1.05,1.04
2.3000000000000003,0.1954103215937725,0.4345638514766701,0.2608796207620954,0.28521300344355527,0.15743805599855568,0.23667072420362753,0.3243993572503785,1.2524549876657225,0.6513788712380358,0.26912099956733654,0.3583485271486298,0.338458980255809,0.13246646705750556,-0.03774015598589226,-0.05626991296149774,0.09404425403936792,5.38,2.37,5.5200000000000005,2.2800000000000002,3.3200000000000003,0.12,0.43,5.87,5.4,5.66,2.58,5.76,2.49,5.3100000000000005,0.18,2.98
2.4000000000000004,0.18413233190796377,0.3666809272043111,0.20521717087389024,0.15430490419910325,0.5269705689044545,0.48060306673350905,0.6568828743610111,1.1039517036076723,0.4131304929456861,0.17245187357658115,0.17882408822643298,0.177478172345528,0.21227901746282546,0.031126918668767985,0.1693936406314993,0.17421405058476327,5.99,5.8500000000000005,2.97,2.92,1.75,1.42,4.09,0.6,2.5300000000000002,2.46,5.91,2.61,5.91,2.94,2.86,2.87
2.5,0.0968829031896841,0.31575595712523863,0.19217993873978131,0.14481156893190691,0.9797933533872153,0.40530278032898537,0.2969993162783684,2.5733257573321624,0.6770515658274507,0.5067048487913761,0.6202333645517248,0.42889202947289556,0.55381854086349,0.4913460004231435,0.5876507715701308,0.4705342735149973,3.8200000000000003,3.91,0.86,0.93,3.9,4.15,2.34,2.05,5.82,5.9,2.67,5.9,1.9000000000000001,4.99,5.0200000000000005,4.99
2.6,0.4864228151924335,0.7267940306103386,0.6575605139985924,0.6417142614295942,0.6757232440964579,0.6008349644553214,0.6936731460903951,0.7404065400549421,0.8700654713058136,0.658898037674456,0.7075669288294804,0.4511306057390388,0.19739648261359635,0.09371965598417067,0.21098054094757082,0.3246473075065594,0.01,3.23,0.12,0.16,2.86,2.89,6.0200000000000005,4.43,0.76,3.93,0.67,0.8200000000000001,0.29,0.39,3.61,0.52
2.7,0.3584293309242754,0.5177746818572077,0.48923124653578964,0.45275015091012005,0.3858733115324109,0.4631295459534959,0.8356905497851128,1.8419290342585826,0.8081621842372629,0.7997240194338372,0.7089370860157673,0.5877637880719789,0.20681234402025067,0.16389730398550048,0.25087661261819943,0.2915328892147271,2.18,2.18,2.31,5.45,1.93,5.98,5.94,2.71,2.14,2.11,2.07,5.25,3.06,2.94,6.140000000000001,0.14
2.8000000000000003,0.35556948338565547,0.5079326128055387,0.3090284202571843,0.26794458456531867,0.5778542243196375,0.4036041367932972,0.6581617297862065,1.1109771404531779,0.4309666112418264,0.16873988270754864,0.16660751464449092,0.15628152617755073,0.332864431022582,0.15778028821484708,0.16788118780698394,0.35349618127362853,5.97,3.12,3.22,6.23,2.2,2.31,5.57,0.49,6.15,0.11,3.22,3.4,3.44,0.26,3.43,0.54
2.9000000000000004,0.3571129939719808,0.39837204558367456,0.31873723391032943,0.3844625824542064,0.856910455755487,0.6065096694556669,0.7846189989266672,3.0119663919261033,0.2810478497998645,0.24448531706634313,0.18351665046314888,0.04001069603752605,0.491571280958261,0.39791812284783606,0.4238760989850773,0.5828481234970166,1.46,1.45,1.35,4.48,1.9100000000000001,4.75,4.43,3.5300000000000002,4.7,2.17,2.18,5.42,0.78,3.98,4.03,3.94
3.0,0.5857238807090024,0.6632582315888046,0.6498633366353546,0.6941518959317189,0.5256751162236756,0.43723672470176606,1.6815312035464345,3.3631035971018557,1.0523634560649844,0.9506261605952094,1.1487005848097713,0.7709928890449783,0.7334834157931757,0.6920945260269992,0.8869406883913697,0.9125650930367685,4.3,1.21,4.4,4.42,6.0200000000000005,5.01,4.79,1.24,1.76,1.92,1.82,5.04,4.12,1.0,0.98,1.0
3.1,0.19412071237914158,0.1905053120728468,0.09138605017951001,0.13409978406310333,0.3547222075326313,0.3552219903049232,0.8976998093146075,0.49755840704058957,0.33199496607867185,0.2770412361235408,0.41368489223563376,0.19457697643711672,0.1596112973104192,-0.0442027941102508,0.030052245029182977,0.0878223022597767,0.22,0.05,0.4,2.91,0.32,2.41,5.48,5.62,2.57,2.47,5.63,5.53,5.07,1.76,1.68,2.22
3.2,0.4316946329552875,0.5273382817351258,0.3995363358203475,0.21728657411835284,1.071629548995328,0.9007514457785761,0.6382606074764136,2.497583693591047,0.9310396003295409,0.8053179816819774,0.7759759578340674,0.7148322771509378,0.2873550491914155,0.18311141722185692,0.273306078433088,0.3537180013166332,0.12,3.18,3.2,3.3200000000000003,4.69,1.51,4.36,3.11,3.1,3.29,0.02,0.13,2.31,5.76,2.7,2.59
3.3000000000000003,0.5214282020793112,0.6719697135607685,0.6692552585298015,0.6460848095163839,0.6003601954463623,0.549616352523363,1.2053616913293326,0.23458775452263195,1.500089438676099,1.1519669170416316,1.2083587543389227,0.828678000237251,0.12407469928177177,0.046774050205453936,0.13378160283552867,0.1028157882779197,5.2,1.94,5.08,2.0,5.79,3.09,3.09,0.49,1.9100000000000001,5.07,1.9100000000000001,5.09,6.01,2.8000000000000003,5.89,2.84
3.4000000000000004,0.15996092002163967,0.32339946552277465,0.3251699536286564,0.2977323144243358,0.5908322041506165,0.9214511222613305,1.4035705213160377,0.25761797874626924,0.5598769466044315,0.5417148285834029,0.5220886653703978,0.40381943899482053,0.5007874154202082,0.2974358314947139,0.36566817811529206,0.4555094489961745,5.21,5.3,5.47,2.3000000000000003,5.54,5.84,5.86,0.27,4.5,4.41,4.43,4.48,2.84,5.92,5.8500000000000005,6.01
3.5,0.7365167066061471,0.8973478946285308,0.8308711404301368,0.6798204662153924,0.9120745234282347,0.2894073894378913,1.139599139378174,5.258586917209889,1.2908210405237959,1.0240479351073488,1.010528558891,0.7615689314724073,0.41892295473339797,0.32106139036420434,0.47345510589419015,0.49787042148550686,5.28,2.16,5.32,2.12,2.88,3.6,0.89,4.12,5.16,5.23,1.96,2.1,3.73,3.68,0.58,3.59
3.6,0.09499618363055698,0.29625437808971855,0.2177447645181983,0.24536417062963106,2.095855342755458,1.2116380886540197,1.5743923179673454,5.105054249686252,1.1076009806035874,1.0443542297160655,1.0968308263908217,0.9101980162040681,0.6761410421240119,0.47119512120282986,0.567878793397851,0.6568839044033822,1.53,2.13,5.44,2.47,1.9000000000000001,2.1,5.47,3.02,1.77,1.8800000000000001,5.05,5.12,6.09,3.02,6.23,6.1000000000000005
3.7,0.3528700962226341,0.47968065292459533,0.2930379791703807,0.2657260203230224,0.7055827752195736,0.5743762253543434,0.5059078357873938,0.3133270939041595,1.0880180535679604,1.0736674398632178,1.2587484468121526,0.9994913634274475,0.3215632962829014,0.2810044875840563,0.5291459993661246,0.3453026042551568,1.41,4.3100000000000005,1.34,1.34,1.01,3.91,4.15,3.0,4.58,1.58,1.5,4.76,3.79,0.47000000000000003,0.39,3.84
3.8000000000000003,0.4090743193883294,0.43546552142485856,0.3166106660762704,0.3030964637888264,2.0540880736079257,1.0825717467723814,0.7205032938192246,2.9898050755975376,0.4596358230035917,0.10498189871027165,0.03934805222715219,-0.013107439165525508,0.10349140500550066,0.025760231888002576,0.26028582193353667,0.10271541777566598,4.82,4.8100000000000005,1.57,1.58,1.82,1.9100000000000001,2.06,3.19,3.61,0.38,0.6900000000000001,5.3100000000000005,5.5,2.6,5.75,2.74
3.9000000000000004,0.23051540024989617,0.5563377588538078,0.5380982904484061,0.41524670356057874,1.691801329154682,0.6844144197138169,0.6380896178689133,5.079320763925067,0.657814423536411,0.4433603248561541,0.4955857730456237,0.4390929782312143,0.7408023299627265,0.6434392693651789,0.7895975240970959,0.7004533395233059,1.59,4.82,4.92,1.8,1.08,1.4000000000000001,5.17,5.6000000000000005,4.89,1.7,1.77,4.88,2.17,5.3,2.1,2.24
4.0,0.2675915864261051,0.4209006257055221,0.24584496310828025,0.29255429767211344,1.4188618836688989,1.1311190112652998,2.1266911748241455,3.655404803385704,0.18186114917957488,0.4169991630678608,0.38409291147550606,0.39507318819809556,0.2709325187733126,0.10866200561950493,0.3048354114304652,0.10956796399439511,5.6000000000000005,5.49,5.21,5.26,4.01,4.53,1.55,5.25,0.16,0.13,3.31,3.33,1.31,1.2,1.24,1.26
4.1000000000000005,0.3375376030603786,0.4304475339035285,0.2379574614964395,0.15382724656594043,1.436757704353429,1.3937762456439557,2.091334115751596,3.668193652380093,0.8124071431711032,0.6246752076985215,0.8084376213828737,0.4660172346157665,0.4667803004566978,0.36814023976363003,0.43585157571263444,0.42126064896924226,6.1000000000000005,6.09,3.11,6.09,0.38,0.66,3.98,1.16,0.27,3.43,3.45,0.31,3.9,0.64,3.7800000000000002,3.71
4.2,0.7260600316306505,0.8235706215571861,0.8311123313487832,0.9524768110981796,1.9763768831846609,0.8549245393302148,0.6121602977649886,7.002230416047684,2.196595766079565,1.908645924257896,1.9246316528046872,1.4122632593949347,0.4323532180143875,0.3293401603171445,0.351563595477172,0.44088561516920083,4.8500000000000005,1.77,1.73,4.93,3.12,3.31,4.04,4.5,1.59,4.78,1.56,1.68,4.25,4.23,4.17,1.04
4.3,0.40262539958613547,0.7256312327218704,0.6787653277910719,0.6995835807218165,1.6762944923324354,1.148520780769193,2.1360342697906356,4.0174531721302085,1.5501258193496277,1.1632809070297931,1.1668577211153666,0.9933890521837891,0.7325552640942697,0.5412369885085043,0.5313881071432417,0.5172123211742633,0.66,0.61,3.85,0.75,0.48,4.22,4.43,1.51,0.38,3.56,3.64,0.51,4.33,4.39,4.42,4.45
4.4,0.13240838903967272,0.3541032626990872,0.22116031535240674,0.14447377178824658,1.4302983273439458,0.5842269021632108,0.4021979278840804,2.9371705572159823,0.8295941067852346,0.7417210394321547,0.8164605602899687,0.6107680760549951,0.42494753165218635,0.22142145349251902,0.15902373909012082,0.2749552244640429,3.56,3.16,3.19,0.41000000000000003,5.26,2.5100000000000002,2.99,3.46,3.5,0.4,3.46,3.5500000000000003,5.96,2.98,3.02,6.140000000000001
4.5,0.2975604722561568,0.39052758379726854,0.314732431415792,0.2393782588897195,1.552461327482656,0.9857550048042985,0.5000162396685076,2.9039689020150083,1.1086168945887716,1.1040667240522195,1.1450077145094195,0.9025785018054246,0.22698140651892948,0.03531664198628796,-0.025872504078029022,0.10346589050808663,3.11,3.16,0.12,0.17,1.85,1.8900000000000001,2.31,3.49,3.74,0.64,0.54,3.74,2.1,2.31,2.7800000000000002,5.67
4.6000000000000005,0.7040931510545924,0.8998977833641176,0.8447364201326112,0.8184283435325241,1.692509922692808,0.7268537457912899,0.8517667830645004,4.989756259662384,1.758218037870271,1.469435102843337,1.3865988461346879,1.1314837214047162,0.6105567374088172,0.5078383070839337,0.5760511634486987,0.6465556066712094,1.7,4.88,1.71,1.68,2.27,2.68,0.06,0.5,1.21,4.39,1.17,1.25,6.140000000000001,6.2,6.21,3.02
4.7,0.9666792433388303,1.0297994409944577,0.8959378144442823,0.8539125241511801,2.168134678011391,1.4235632791533677,0.8182950028491137,2.895569639529109,0.5762868635501669,0.5709516243560057,0.6734897442422901,0.4590294582211297,0.19783203535967187,0.08544842166074977,0.11319504877264192,0.1461109335190433,5.6000000000000005,5.58,5.5600000000000005,2.39,6.0,2.97,3.3000000000000003,4.37,5.69,2.56,2.62,2.7,4.93,1.83,1.5,5.24
4.800000000000001,0.4446791825896969,0.5397901091451763,0.3457544804925236,0.18240654715549634,1.1706135422366786,1.7621610346058443,2.4432189777929114,3.5237371089040037,1.346286637688836,1.3386400837366932,1.3216355978246757,1.155427968195657,0.7799893083673722,0.6597370244067203,0.7819593066492608,0.6750513183439669,4.65,4.67,1.55,4.63,3.11,0.14,0.16,3.62,4.0,4.04,0.7000000000000001,4.0200000000000005,6.15,2.99,6.140000000000001,2.88
4.9,0.8980624676229767,1.0097043080721995,0.9222213608879777,0.7781583146193399,1.1526473456865467,0.7665291411282951,2.727342589657542,6.56548699755591,0.33460392223424884,0.5044918287112297,0.5288547531238771,0.6051157336842045,0.7659897650145574,0.6381427460423057,0.6268972745843728,0.8193531515096885,2.36,5.49,2.42,5.68,0.54,4.2700000000000005,1.48,4.75,2.41,2.25,5.13,2.18,1.17,1.25,4.4,4.43
5.0,0.10810856320086491,0.23426083464200445,0.12172725345519449,0.19758834262035163,0.9877759202291804,0.450714185165843,1.0082539308283562,1.733293400842031,0.6407792211581892,0.4546188786576663,0.4727132468250073,0.37718745568307277,0.062136109185657665,-0.039470795711368856,0.050756453954810064,0.1051776382628386,0.05,3.4,6.04,2.8000000000000003,1.79,2.46,5.83,2.72,0.8200000000000001,4.0600000000000005,0.73,3.93,0.02,0.45,0.52,3.42
5.1000000000000005,0.5392975725067202,0.6812211366038453,0.6842718631228046,0.6478842984021622,0.39151377518005825,0.27648934948961557,0.9530246613408806,2.8395006206789124,1.1440911737229607,0.8228924870926199,0.8746547528080132,0.6897706136364951,0.37364927348459653,0.3218110107594105,0.30679541784951136,0.45201833362028926,6.2700000000000005,0.1,0.11,0.12,2.93,1.81,1.31,4.5200000000000005,0.48,0.5700000000000001,0.64,0.63,4.38,1.37,1.37,1.52
5.2,0.6335039922974448,0.8870688587086153,0.692048591746539,0.5897840211135028,2.2894440200456145,1.0716014520226282,1.6971259802044818,5.716326610094518,0.6739956149322349,0.5844586061344105,0.7493882709622239,0.5604431772543741,0.5590151057037092,0.5514261793400912,0.6286276727331389,0.6731659471635555,5.92,2.82,6.01,2.98,0.77,1.1300000000000001,4.69,5.2700000000000005,2.15,5.29,1.99,2.15,1.85,5.2,2.05,2.09
5.300000000000001,0.31497429023536366,0.3677384908532546,0.3206352201799267,0.2669672103654778,1.66269221620033,1.2304530586274691,1.5903175821065754,3.5216211988278423,0.4952285257942084,0.24459870868978156,0.2486277251038684,0.1302989516814689,0.37316973717733276,0.26289227418694583,0.3953883502844747,0.33221628854697544,4.74,4.6000000000000005,4.4,1.36,3.24,3.5500000000000003,3.83,4.41,2.11,5.46,5.53,2.4,4.23,4.32,4.28,1.1
